id,client_order_id,created_at,updated_at,submitted_at,filled_at,expired_at,canceled_at,failed_at,replaced_at,replaced_by,replaces,asset_id,symbol,asset_class,qty,filled_qty,filled_avg_price,order_class,order_type,type,side,time_in_force,limit_price,stop_price,status,extended_hours,legs
57388d5a-56f8-4888-9c7c-97bf8c2a3a16,ec76a205-6907-438a-b51c-349314bc6e9e,2020-06-05T16:16:53.307491Z,2020-06-08T11:21:51.411547Z,2020-06-05T16:16:53.293859Z,2020-06-05T16:16:53.329Z,,,,,,,fd544a69-68a9-43b6-9b36-662f01e8fadd,CARS,us_equity,45,45,7.8701,,limit,limit,sell,day,7.87,,filled,False,
da8b5458-4256-472c-a5de-6ca9d6a21422,fd8017ec-2bde-4572-a5d0-bfc32c2bf31a,2020-06-05T16:16:37.508176Z,2020-06-08T11:21:51.424963Z,2020-06-05T16:16:37.494389Z,2020-06-05T16:16:37.531Z,,,,,,,25b00b14-1aef-42f4-9975-750dbcb3e67d,IGT,us_equity,26,26,10.8501,,limit,limit,sell,day,10.85,,filled,False,
1d87a93e-5105-4357-aa1f-6210c8aa20f5,1645e0e6-1ddf-4fc4-9e80-8ba9aa5e1a50,2020-06-05T16:16:37.330342Z,2020-06-05T16:16:52.174598Z,2020-06-05T16:16:37.316039Z,,,2020-06-05T16:16:52.16Z,,,,,39b83d46-b444-4841-a799-1ac86120727b,XHR,us_equity,8,0,,,limit,limit,sell,day,12.72,,canceled,False,
1a96793e-1b40-4367-ac20-9809529f8db2,aa7527d5-a369-4406-bf70-542b570c5965,2020-06-05T16:16:36.541959Z,2020-06-08T11:21:51.47747Z,2020-06-05T16:16:36.530338Z,2020-06-05T16:16:36.626Z,,,,,,,3a66981e-103f-459d-8c23-6d1d2dbcb7cd,TZOO,us_equity,27,27,7.32,,limit,limit,sell,day,7.32,,filled,False,
3948108c-28d2-4dd4-ac77-505a88bd8c93,9e5655be-e996-4ab9-8cbe-a080bbc0064d,2020-06-05T13:48:40.545884Z,2020-06-05T14:02:06.78975Z,2020-06-05T13:48:40.513363Z,,,2020-06-05T14:02:04.334Z,,,,,bb6df620-4e1d-4852-998d-c20a0c9c011d,RGS,us_equity,24,0,,,limit,limit,buy,day,11.29,,canceled,False,
d2c248ed-6127-4fbf-b018-d58b522a29eb,7caed56b-e740-43f9-bea5-334705401cea,2020-06-05T13:48:38.965492Z,2020-06-05T14:02:06.89631Z,2020-06-05T13:48:38.930601Z,,,2020-06-05T14:02:04.4Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.93,,canceled,False,
acef0df3-de70-4e20-a3d6-a735d3c62603,6737f8b1-1d32-43e6-b1ff-ba145ff06bdd,2020-06-05T13:48:31.484611Z,2020-06-08T11:21:51.409252Z,2020-06-05T13:48:31.456071Z,2020-06-05T13:58:31.218Z,,,,,,,fd544a69-68a9-43b6-9b36-662f01e8fadd,CARS,us_equity,45,45,7.6299,,limit,limit,buy,day,7.75,,filled,False,
892342dc-3343-42bd-a45e-cdd9527ae06a,bef7166e-cc68-4b5b-add9-e76dc698df74,2020-06-05T13:48:30.204341Z,2020-06-05T13:48:37.550019Z,2020-06-05T13:48:30.148593Z,,,2020-06-05T13:48:37.533223Z,,,,,e820b17f-97ff-4ecc-b5e2-036c6f259c74,FENC,us_equity,32,0,,,limit,limit,buy,day,8.08,,canceled,False,
d2464333-856e-4241-a65c-178c953efd4a,b51e3086-1ec2-4af2-b05d-210e52d32e8d,2020-06-05T13:48:28.739601Z,2020-06-05T13:48:39.166643Z,2020-06-05T13:48:28.701332Z,,,2020-06-05T13:48:39.148203Z,,,,,2d7d01ed-070e-4f31-bc79-36ca0643731e,EB,us_equity,14,0,,,limit,limit,buy,day,11.29,,canceled,False,
195ed3f1-f3dc-4199-91d6-558bb34a9dc3,75ca8348-05c7-4456-b81c-c9f7d9e86f0b,2020-06-05T13:48:26.902661Z,2020-06-05T14:02:06.920605Z,2020-06-05T13:48:26.849217Z,,,2020-06-05T14:02:04.401Z,,,,,a09d3642-ddd5-46b8-9783-b681346cfdd3,ARLP,us_equity,58,0,,,limit,limit,buy,day,3.71,,canceled,False,
82183969-6509-4143-bbb0-c34f996bfe47,bd13c548-ba9c-4238-9c86-882675b2c639,2020-06-05T13:48:24.307584Z,2020-06-05T13:48:24.807384Z,2020-06-05T13:48:24.273951Z,,,2020-06-05T13:48:24.790505Z,,,,,bb6df620-4e1d-4852-998d-c20a0c9c011d,RGS,us_equity,25,0,,,limit,limit,buy,day,11.27,,canceled,False,
60e5b582-31a3-4104-b7ca-d30a1d4cd717,1587daa6-ac77-4119-a674-0feab5f7fcec,2020-06-05T13:48:22.853617Z,2020-06-05T13:48:24.911475Z,2020-06-05T13:48:22.81806Z,,,2020-06-05T13:48:24.891855Z,,,,,e820b17f-97ff-4ecc-b5e2-036c6f259c74,FENC,us_equity,38,0,,,limit,limit,buy,day,8.03,,canceled,False,
6551fc10-dbc0-4402-a5d0-ec9b468fdbda,88173854-dfd5-4184-ab8c-fe2b74c2445d,2020-06-05T13:48:21.600836Z,2020-06-05T13:48:27.269309Z,2020-06-05T13:48:21.567819Z,,,2020-06-05T13:48:27.253819Z,,,,,2d7d01ed-070e-4f31-bc79-36ca0643731e,EB,us_equity,14,0,,,limit,limit,buy,day,11.27,,canceled,False,
d94fac1a-06bd-4d9f-96a3-f36987a2158e,d0e002fb-00da-4bff-809f-de5636ae3220,2020-06-05T13:48:20.305639Z,2020-06-05T13:48:22.960303Z,2020-06-05T13:48:20.271098Z,,,2020-06-05T13:48:22.944784Z,,,,,6dc5a8f0-0d9d-4a06-b217-b095da527031,VLRS,us_equity,55,0,,,limit,limit,buy,day,6.68,,canceled,False,
8b8d94fd-be5d-4b71-a125-18e9c311389f,23c95322-4426-4fb5-9e2b-bcb31e668673,2020-06-05T13:48:18.992659Z,2020-06-05T13:48:23.194814Z,2020-06-05T13:48:18.960136Z,,,2020-06-05T13:48:23.174185Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.92,,canceled,False,
a8998afe-69eb-4dbf-a897-6b2585383af7,19c5adc0-f569-4189-9c12-4d026714b6b1,2020-06-05T13:48:16.38144Z,2020-06-05T13:48:16.948372Z,2020-06-05T13:48:16.350419Z,,,2020-06-05T13:48:16.917024Z,,,,,6dc5a8f0-0d9d-4a06-b217-b095da527031,VLRS,us_equity,43,0,,,limit,limit,buy,day,6.73,,canceled,False,
6ee4f442-8676-4aab-bef3-1df41eb1de9b,a38ce608-aad9-4fb3-b3f2-14ce5e77b7c4,2020-06-05T13:48:14.580248Z,2020-06-05T13:48:14.750121Z,2020-06-05T13:48:14.538241Z,,,2020-06-05T13:48:14.729192Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.93,,canceled,False,
29c2c0f2-59b0-4605-a3ea-d7676abc3b55,63fdd5f0-2506-44c7-a637-db61f893128e,2020-06-05T13:48:12.918749Z,2020-06-05T13:48:13.111108Z,2020-06-05T13:48:12.879396Z,,,2020-06-05T13:48:13.074168Z,,,,,ff4475f4-1fe5-4a5f-b2d0-f3d3324d5554,SM,us_equity,38,0,,,limit,limit,buy,day,4.97,,canceled,False,
aa31e2f7-c8e9-4e49-89b3-f366c05e1112,2854e795-525a-4a92-8743-86b311d42cbb,2020-06-05T13:48:11.603307Z,2020-06-05T13:48:13.259502Z,2020-06-05T13:48:11.571591Z,,,2020-06-05T13:48:13.230077Z,,,,,da5daeed-aa22-4bd9-94d7-8b646c8fc259,ATRA,us_equity,28,0,,,limit,limit,buy,day,10.33,,canceled,False,
1e271816-24b6-4ab1-ba26-3b7413b58320,7ef7db06-60d2-48d9-b746-88b6abaebed2,2020-06-05T13:48:10.38355Z,2020-06-08T11:21:51.414008Z,2020-06-05T13:48:10.353839Z,2020-06-05T13:58:31.146Z,,,,,,,6c321aa2-8da0-4466-9013-1fdc27971e81,FTSI,us_equity,10,10,8.7599,,limit,limit,buy,day,8.95,,filled,False,
da3eafc6-6ddf-45c2-949c-063cf3d32252,0b53444d-7788-4f04-abd5-54c4ea970411,2020-06-05T13:48:08.84053Z,2020-06-05T13:48:16.810814Z,2020-06-05T13:48:08.799912Z,,,2020-06-05T13:48:16.793629Z,,,,,e820b17f-97ff-4ecc-b5e2-036c6f259c74,FENC,us_equity,33,0,,,limit,limit,buy,day,8.06,,canceled,False,
8905cb80-a55d-4508-9977-2ee531f23413,5214c803-c03c-4c69-a1e8-61ab39870c85,2020-06-05T13:48:07.199853Z,2020-06-05T13:48:07.494514Z,2020-06-05T13:48:07.164878Z,,,2020-06-05T13:48:07.476518Z,,,,,fbcb473a-10d3-4de0-b251-0ab0527ea3a6,FCEL,us_equity,76,0,,,limit,limit,buy,day,2.76,,canceled,False,
e4118609-3c5f-4862-bd1b-70f12dc1f366,4cc7df01-7864-4d88-ab68-40cc07346d8f,2020-06-05T13:48:05.679856Z,2020-06-05T13:48:15.066179Z,2020-06-05T13:48:05.647831Z,,,2020-06-05T13:48:15.053717Z,,,,,2d7d01ed-070e-4f31-bc79-36ca0643731e,EB,us_equity,14,0,,,limit,limit,buy,day,11.28,,canceled,False,
417d6a74-2b17-49d3-96ea-abda87ee5d07,3bc915ec-d63c-447d-ae6d-121b878fcfa1,2020-06-05T13:48:04.41055Z,2020-06-05T13:48:07.373312Z,2020-06-05T13:48:04.367207Z,,,2020-06-05T13:48:07.355489Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.93,,canceled,False,
1d3f593e-1456-4f8a-af6c-329f35bc66d9,4631a670-ea00-4b01-b84f-ad076af859c3,2020-06-05T13:48:02.969094Z,2020-06-05T13:48:03.177736Z,2020-06-05T13:48:02.930503Z,,,2020-06-05T13:48:03.161285Z,,,,,fbcb473a-10d3-4de0-b251-0ab0527ea3a6,FCEL,us_equity,78,0,,,limit,limit,buy,day,2.75,,canceled,False,
9cbc20fe-d267-4e07-9832-bd927ad161a6,201cfea6-93f6-4afd-943d-d7fbbc5684a7,2020-06-05T13:48:01.351612Z,2020-06-08T11:21:51.475155Z,2020-06-05T13:48:01.306179Z,2020-06-05T13:58:35.783Z,,,,,,,3a66981e-103f-459d-8c23-6d1d2dbcb7cd,TZOO,us_equity,27,27,7.25,,limit,limit,buy,day,7.25,,filled,False,
b3f881e4-61b3-4133-ae12-5b1b30cb9fe5,732ee072-6f8c-41f8-9b3f-8b1f3f72f4e3,2020-06-05T13:47:59.836127Z,2020-06-05T13:48:01.572972Z,2020-06-05T13:47:59.802061Z,,,2020-06-05T13:48:01.553896Z,,,,,fbcb473a-10d3-4de0-b251-0ab0527ea3a6,FCEL,us_equity,80,0,,,limit,limit,buy,day,2.75,,canceled,False,
e490fdec-b39b-4b30-963d-fa0c75ca8416,4b416b5b-2c26-4e1e-9b9c-d18dad6fde51,2020-06-05T13:47:58.56566Z,2020-06-05T13:48:01.638285Z,2020-06-05T13:47:58.534999Z,,,2020-06-05T13:48:01.623021Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.93,,canceled,False,
275510ed-3369-4f1f-9c4d-192e97741d16,5caf8acd-e05f-4afe-b00c-d18e9654e75a,2020-06-05T13:47:56.638202Z,2020-06-05T13:47:57.221589Z,2020-06-05T13:47:56.605239Z,,,2020-06-05T13:47:57.200429Z,,,,,e820b17f-97ff-4ecc-b5e2-036c6f259c74,FENC,us_equity,30,0,,,limit,limit,buy,day,8.1,,canceled,False,
d304b020-caea-4408-b61d-75d8639e3893,c3fe7790-946c-4512-a8be-e90a0fa9e51f,2020-06-05T13:47:55.485964Z,2020-06-05T13:47:57.172922Z,2020-06-05T13:47:55.436808Z,,,2020-06-05T13:47:57.145783Z,,,,,fbcb473a-10d3-4de0-b251-0ab0527ea3a6,FCEL,us_equity,80,0,,,limit,limit,buy,day,2.75,,canceled,False,
f4543f59-61dc-4b95-b289-7cf45e73c8dd,19111e24-e7e6-421b-a374-936d91fcdeb7,2020-06-05T13:47:54.384828Z,2020-06-05T13:48:01.490423Z,2020-06-05T13:47:54.354249Z,,,2020-06-05T13:48:01.472362Z,,,,,710c8227-c97f-4389-8108-a4f4b85931dd,MFGP,us_equity,66,0,,,limit,limit,buy,day,6.6,,canceled,False,
8c0ac74d-c0f5-4930-a4fd-9c981db44e52,40b01854-2aaf-4923-bd67-95a2e0515b80,2020-06-05T13:47:52.928598Z,2020-06-05T13:47:57.061256Z,2020-06-05T13:47:52.898921Z,,,2020-06-05T13:47:57.040008Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.92,,canceled,False,
af954124-c41b-483f-a13d-defde62f7cff,a4920ecf-72fe-4422-8b5a-bb32380f9349,2020-06-05T13:47:51.33357Z,2020-06-05T13:47:51.702611Z,2020-06-05T13:47:51.296606Z,,,2020-06-05T13:47:51.686263Z,,,,,da5daeed-aa22-4bd9-94d7-8b646c8fc259,ATRA,us_equity,28,0,,,limit,limit,buy,day,10.32,,canceled,False,
1a7707c3-3f96-476a-8cc8-8e71fef8ac39,d693fdc2-34a2-4a61-94f5-dcc16678d18d,2020-06-05T13:47:50.024542Z,2020-06-05T13:47:53.159756Z,2020-06-05T13:47:49.986593Z,,,2020-06-05T13:47:53.144307Z,,,,,2d7d01ed-070e-4f31-bc79-36ca0643731e,EB,us_equity,14,0,,,limit,limit,buy,day,11.29,,canceled,False,
15ad3055-ab4e-4fef-a300-52edfe9b3015,e15cb12d-caee-4c12-82f7-ea768849524c,2020-06-05T13:47:48.848342Z,2020-06-05T13:47:51.497538Z,2020-06-05T13:47:48.813958Z,,,2020-06-05T13:47:51.479072Z,,,,,fbcb473a-10d3-4de0-b251-0ab0527ea3a6,FCEL,us_equity,78,0,,,limit,limit,buy,day,2.75,,canceled,False,
254e6f8e-a22f-4962-b74a-31a6b6e016d2,b100fe64-301f-48c8-a163-97a015e45765,2020-06-05T13:47:47.512239Z,2020-06-05T13:47:51.610085Z,2020-06-05T13:47:47.476582Z,,,2020-06-05T13:47:51.593988Z,,,,,e820b17f-97ff-4ecc-b5e2-036c6f259c74,FENC,us_equity,32,0,,,limit,limit,buy,day,8.08,,canceled,False,
c7eb237c-5f2a-4367-98db-d9f308f35668,6c9f74a3-ed8d-46b3-bc5f-089475fe8505,2020-06-05T13:47:46.108052Z,2020-06-08T11:21:51.435055Z,2020-06-05T13:47:46.072347Z,2020-06-05T13:47:46.13Z,,,,,,,7ac59904-f084-4e10-a7e3-15822f7bdd05,LX,us_equity,32,32,8.6199,,limit,limit,buy,day,8.63,,filled,False,
59e2ea10-0af3-41c2-ab84-4e0d3c42228d,068d2577-0d98-40b9-bd9d-3e615e16e802,2020-06-05T13:47:44.887128Z,2020-06-08T11:21:51.479484Z,2020-06-05T13:47:44.830846Z,2020-06-05T13:47:44.921Z,,,,,,,6354637c-943f-4fad-a3b6-de93c160ea20,WTI,us_equity,52,52,3.0099,,limit,limit,buy,day,3.01,,filled,False,
b3954b7d-bdfe-4f9c-afe0-c9f8411da4cf,ff9b442a-eb00-4387-aa20-5cf2cd54a23f,2020-06-05T13:47:43.587384Z,2020-06-08T11:21:51.420181Z,2020-06-05T13:47:43.531838Z,2020-06-05T13:47:43.647Z,,,,,,,25b00b14-1aef-42f4-9975-750dbcb3e67d,IGT,us_equity,26,26,11.1599,,limit,limit,buy,day,11.18,,filled,False,
a71b6c3f-ba5c-4bde-aac6-bbad4c135218,c55e2ebc-62c6-44ae-805e-69995cecc889,2020-06-05T13:47:42.083192Z,2020-06-05T13:47:43.74939Z,2020-06-05T13:47:42.047527Z,,,2020-06-05T13:47:43.727Z,,,,,6dc5a8f0-0d9d-4a06-b217-b095da527031,VLRS,us_equity,52,0,,,limit,limit,buy,day,6.69,,canceled,False,
4e1e8e7e-eb3d-44de-aaf6-f125082973a1,51f2eacd-d080-47c5-bfa0-c3a0d9efccdb,2020-06-05T13:47:40.713188Z,2020-06-08T11:21:51.428519Z,2020-06-05T13:47:40.6777Z,2020-06-05T13:47:40.771Z,,,,,,,cd1d007d-7cf5-4e32-a598-df7361bf8b0f,IO,us_equity,55,55,2.8399,,limit,limit,buy,day,2.84,,filled,False,
e9b25b35-1b33-4cca-8c3f-d8234ceb14fa,b8021806-8386-42c1-be14-d31ec99b315f,2020-06-05T13:47:39.307322Z,2020-06-05T13:47:42.425018Z,2020-06-05T13:47:39.264556Z,,,2020-06-05T13:47:42.408Z,,,,,da5daeed-aa22-4bd9-94d7-8b646c8fc259,ATRA,us_equity,29,0,,,limit,limit,buy,day,10.32,,canceled,False,
5cd6eff3-d848-4a83-af03-49449dedac70,74e148a5-5d3e-461f-b7c3-4cab874a9e1f,2020-06-05T13:47:37.822739Z,2020-06-05T13:47:42.438471Z,2020-06-05T13:47:37.782557Z,,,2020-06-05T13:47:42.423Z,,,,,2d7d01ed-070e-4f31-bc79-36ca0643731e,EB,us_equity,14,0,,,limit,limit,buy,day,11.27,,canceled,False,
6f32e418-cf15-4561-885a-94f48858f2dc,72bf3b9c-3d0f-49a8-bb08-7203faa00fec,2020-06-05T13:47:36.542267Z,2020-06-05T13:47:37.947793Z,2020-06-05T13:47:36.505094Z,,,2020-06-05T13:47:37.931Z,,,,,cd1d007d-7cf5-4e32-a598-df7361bf8b0f,IO,us_equity,66,0,,,limit,limit,buy,day,2.81,,canceled,False,
be7434ba-46cf-4c28-a3b4-595a74815057,d6a0f366-1c9e-491f-9981-f18ff673e078,2020-06-05T13:47:34.90867Z,2020-06-05T13:47:40.854368Z,2020-06-05T13:47:34.872012Z,,,2020-06-05T13:47:40.836Z,,,,,6354637c-943f-4fad-a3b6-de93c160ea20,WTI,us_equity,53,0,,,limit,limit,buy,day,3,,canceled,False,
362c72f7-636a-410c-a18d-381e9ca91b8d,18d10b1c-fd9b-4118-8ea4-d006fcf64e2a,2020-06-05T13:47:32.912042Z,2020-06-05T13:47:38.033361Z,2020-06-05T13:47:32.882774Z,,,2020-06-05T13:47:38.017Z,,,,,89c94077-af72-4632-9b70-55543bf76f9a,EXTR,us_equity,40,0,,,limit,limit,buy,day,4.9,,canceled,False,
f1cdde2b-4c40-4820-92c6-69b7dab2f3e3,d3cae606-8056-4614-a105-5bc49249897d,2020-06-05T13:47:31.740273Z,2020-06-05T13:47:33.083696Z,2020-06-05T13:47:31.641001Z,,,2020-06-05T13:47:33.052Z,,,,,6354637c-943f-4fad-a3b6-de93c160ea20,WTI,us_equity,55,0,,,limit,limit,buy,day,3,,canceled,False,
9f170b37-0352-40f8-962d-5f7127207432,39c4adda-af99-4e0d-a4e4-820845ce4a44,2020-06-05T13:47:30.304283Z,2020-06-08T11:21:51.439448Z,2020-06-05T13:47:30.257683Z,2020-06-05T13:47:52.18Z,,,,,,,12f2560a-e867-49bc-a2ac-5fdd1d3ae4d0,MR,us_equity,42,42,6.25,,limit,limit,buy,day,6.25,,filled,False,
f1e53b8d-f22b-4fc4-ba33-934fab525cde,429255af-0f55-4b94-9c5f-1fcdcf4f8579,2020-06-05T13:47:28.222775Z,2020-06-05T13:47:29.01053Z,2020-06-05T13:47:28.181365Z,,,2020-06-05T13:47:28.992Z,,,,,6354637c-943f-4fad-a3b6-de93c160ea20,WTI,us_equity,58,0,,,limit,limit,buy,day,2.99,,canceled,False,
14a45283-b008-421b-8b83-bd1780e64814,2afaa20f-8a1f-48fd-b8d5-994a728cde91,2020-06-05T13:47:26.960452Z,2020-06-05T13:47:28.846132Z,2020-06-05T13:47:26.933601Z,,,2020-06-05T13:47:28.83Z,,,,,12f2560a-e867-49bc-a2ac-5fdd1d3ae4d0,MR,us_equity,41,0,,,limit,limit,buy,day,6.25,,canceled,False,
fd8967f8-71b6-4f8c-b7e0-ceedc2d742a7,67ec14ce-a726-473b-ae49-b7a1406a3fd5,2020-06-05T13:47:25.649375Z,2020-06-05T13:47:33.393198Z,2020-06-05T13:47:25.602995Z,,,2020-06-05T13:47:33.373Z,,,,,25b00b14-1aef-42f4-9975-750dbcb3e67d,IGT,us_equity,27,0,,,limit,limit,buy,day,11.15,,canceled,False,
6fcdffbf-75df-42e7-88a1-25ad52bbe415,8f4943bb-3796-46ee-80a8-ff304a2672f4,2020-06-05T13:47:24.215699Z,2020-06-05T13:47:25.7718Z,2020-06-05T13:47:24.177945Z,,,2020-06-05T13:47:25.748Z,,,,,6dc5a8f0-0d9d-4a06-b217-b095da527031,VLRS,us_equity,54,0,,,limit,limit,buy,day,6.68,,canceled,False,
d30d0087-285f-4933-8e56-3c66a54dcbb7,38ac5151-b119-415a-9267-0a23aef233ff,2020-06-05T13:47:22.919759Z,2020-06-05T13:47:24.319891Z,2020-06-05T13:47:22.884002Z,,,2020-06-05T13:47:24.302Z,,,,,6354637c-943f-4fad-a3b6-de93c160ea20,WTI,us_equity,55,0,,,limit,limit,buy,day,3,,canceled,False,
ddcb0ee2-ae5e-4c82-af1a-76feac0fd004,87789535-a2dc-4a91-997e-2c33e1f56737,2020-06-05T13:47:21.525399Z,2020-06-08T11:21:51.432354Z,2020-06-05T13:47:21.497128Z,2020-06-05T13:47:21.595Z,,,,,,,1320b143-2d2c-41ae-8cb1-1577fd692d00,JMIA,us_equity,31,31,6.3999,,limit,limit,buy,day,6.41,,filled,False,
d270a361-abb3-48e8-ae22-c00381bedd93,eec3d3fb-72f0-42b7-ae3f-29b19099370a,2020-06-05T13:47:20.231866Z,2020-06-08T11:21:51.445078Z,2020-06-05T13:47:20.163987Z,2020-06-05T13:47:20.255Z,,,,,,,6a8e775c-1cf3-48bf-a3d1-3ceabcbf0a44,OVV,us_equity,30,30,9.5399,,limit,limit,buy,day,9.55,,filled,False,
c68d1562-35a8-4df0-b9b6-2d851d7c3d61,8d2976a5-b730-45b6-947e-0cb4edaebb0f,2020-06-05T13:47:19.053681Z,2020-06-08T11:21:51.417391Z,2020-06-05T13:47:19.014387Z,2020-06-05T13:47:19.083Z,,,,,,,d811ca12-80f0-4cd0-a6b8-917655c82ded,GGAL,us_equity,19,19,10.87,,limit,limit,buy,day,10.87,,filled,False,
1cd7b381-968d-47e1-ac98-1b98314145ad,b4916d5c-5bea-43be-bb01-838640eb0827,2020-06-05T13:47:17.786256Z,2020-06-08T11:21:51.461506Z,2020-06-05T13:47:17.753313Z,2020-06-05T13:47:17.812Z,,,,,,,7968515a-d03e-4146-b474-ade8d291185c,SSL,us_equity,17,17,8.7199,,limit,limit,buy,day,8.72,,filled,False,
